mention_text,lat,lon,valid
Egypt and Saudi Arabia,24.69497,46.72413,1
example and the Dry Valleys,-33.73088073730469,136.2105255126953,1
Waikite Pool,-3.6377029418945312,14.941106796264648,1
Luskentyre Bay,57.88412094116211,-6.945024013519287,1
Satonda Crater Lake Indonesia,3.01225,116.56936,1
Nelani Formations South Africa,-25.74602,28.18712,1
Kavak Hatunsaray-Konya area,37.52458,31.79309,1
Exuma region,23.608070373535156,-75.90431213378906,1
Paris Camoin,48.856895446777344,2.350848913192749,1
Strelley Pool Chert Pilbara Block Western Australia,-25.46647071838379,122.18177795410156,1
Bach Lower Saxony Germany,52.76526641845703,9.166017532348633,1
Franks J. Foster,34.94248962402344,-90.75155639648438,1
Ross River area,-19.2911018500014,146.795829650004,1
Sudbury,46.48952102661133,-80.9891586303711,1
Bentley WA Australia,-32.00128173828125,115.92400360107422,1
northern Chile,-37.04038,-71.9445,1
site bordering the Kurkur Oasis,-38.02008056640625,140.80490112304688,1
Synechococcus Eosynechococcus,-1,-1,0
Kamen area Beds,52.13570785522461,-0.4680440127849579,1
Sci. Paris,48.856895446777344,2.350848913192749,1
condensed pelagic sediments Betic Cordillera Southern Spain,40.390106201171875,-3.554382085800171,1
Ga Monteville,32.64828872680664,-83.44437408447266,1
Hambrey,-1,-1,0
Conophyton Vacerrila,-1,-1,0
Des Marais  Solar Lake,29.422449111938477,34.82994842529297,1
east side of Canyon Creek,48.103397369384766,-121.98446655273438,1
eastern part of the basin,-37.85596466064453,145.3186798095703,1
north side of Murchisonfjorden,79.98688507080078,18.41368865966797,1
North Leyou,-1.51131,13.15437,1
Bristol,51.45531463623047,-2.591902017593384,1
Tungussia Inner,41.5919,14.20614,1
eastern Ebro Basin Zamarreno,43.01771545410156,-4.190669059753418,1
Great Salt Lake and Green Lake,40.97332763671875,-112.50165557861328,1
McMurdo Ice Shelf Antarctica,-80.20279693603516,28.70020294189453,1
Korea Woo,36.438228607177734,127.83287048339844,1
Highbourne Cay Bahamas,23.64954,-74.83692,1
Bahamian and Shark Bay,-25.800962448120117,113.8779525756836,1
Sorbas Basin,37.09849548339844,-2.1262691020965576,1
Western Pacific Ocean,-31.373065948486328,-94.29167175292969,1
northern Saddle Peak Hills,35.741634368896484,-116.33946990966797,1
Matuyama,33.837005615234375,132.77154541015625,1
Playford Cockbain,-13.822681427001953,131.83438110351562,1
Gasconade,38.66958236694336,-91.56151580810547,1
Dismal Lakes Group Arctic Canada,62.5742073059082,-96.60790252685547,1
Geology Kangwon National University Chuncheon Kangwondo,37.877575,127.738217,1
Jixian,46.72843933105469,131.14114379882812,1
basin Nova Scotia Canada Fluvial,45.00316619873047,-63.606719970703125,1
Walter and Heys,37.06962966918945,-88.60916137695312,1
northern margin in the Oberpullendorf Basin,47.50313186645508,16.504608154296875,1
Australia Received January Abstract The,-25.728103637695312,134.4901885986328,1
Thiiste,44.1424446105957,-80.70370483398438,1
Algeria and Libya Bertrand-Sarfati,28.15719985961914,2.685520887374878,1
Dongzhi Anhui Biostromes,30.096630096435547,117.02765655517578,1
Heriot-Watt University Edinburgh,55.91100311279297,-3.322993040084839,1
Tsunami July Papua New Guinea Tsunami,-6.602756977081299,144.25917053222656,1
East Greenland and Scotland,58.5916779,-3.3875424,1
TexasMabel Downs and Purnululu,31.463796615600586,-99.3332748413086,1
sediment Wharton,40.90534973144531,-74.5799331665039,1
seawater Playford,-13.822681427001953,131.83438110351562,1
Northern Tibetan Plateau,33.380393981933594,87.53812408447266,1
Santa Rosa de Viterbo Brazil Parana Basin,-21.471229553222656,-47.36216354370117,1
Sveanor,-1,-1,0
Oyster Bay Cape St Francis,-34.18074,24.84669,1
North Pole area Western Australia.,-25.46647071838379,122.18177795410156,1
Tatra Mountains,49.16699981689453,20.132999420166016,1
Yellowstone Park,44.662296295166016,-111.09981536865234,1
India and Russia A Catalogue,55.24447,83.11512,1
Navajo Sandstone Capitol Reef National Park Utah Len Eisenberg Geology,38.178157806396484,-111.1768569946289,1
Sciences Moscow Russia Received June,55.75654220581055,37.61492156982422,1
Kosun E,7.59875,4.77058,1
Enard Bay,58.08815002441406,-5.305087089538574,1
Lake Turkana Kenya,3.1253,35.60002,1
central East Greenland,74.75653076171875,-41.3934326171875,1
Xikou,29.689720153808594,121.27610778808594,1
Bababudan and Chitradurga Groups,14.229999542236328,76.4000015258789,1
Muller,-27.137073516845703,15.295928001403809,1
Quruk Dag southern Turkey,38.98909378051758,35.43324279785156,1
San Ciriaco,18.26667022705078,120.58332824707031,1
Fems Strunga Pass O Fems Purcarete Valley A Fems Saraorschi Valley,47.164466857910156,26.959705352783203,1
Spitsbergen,78.60220336914062,15.904857635498047,1
Sherpur,31.17900276184082,76.95785522460938,1
Mascow Russia,55.75654220581055,37.61492156982422,1
Dimorpharaea,-1,-1,0
Warrawoona and Onverwacht,5.591876983642578,-55.192718505859375,1
Elden S. Perissinotto R. Miranda,46.06822204589844,-98.5679702758789,1
Gyeongsang and Wakino,58.20000076293945,41.95000076293945,1
Baicalia Assemblage Zone,41.62282943725586,-84.3280029296875,1
reefs Southgate,42.20317840576172,-83.2062759399414,1
Annelida Polychaeta  Nematoda Syringolaimus,-1,-1,0
Loc,46.293087005615234,7.510974884033203,1
Elu Basin Campbell,8.76906681060791,4.098310947418213,1
Huntingdon Road Cambridge,52.2215607001148,0.0933382998341188,1
Et Societes La Rochelle France School,46.15804672241211,-1.1533989906311035,1
Turkana Basin northern Kenya,3.1253,35.60002,1
dominate the Shark Bay,-25.800962448120117,113.8779525756836,1
Platberg,-29.753150939941406,23.78055191040039,1
India Crosby,22.35251808166504,79.36368560791016,1
Lester Park,46.83743667602539,-92.0196304321289,1
Elizabeth Cape Recife,-8.05518913269043,-34.871177673339844,1
central Wisconsin,44.26988220214844,-88.40673065185547,1
Sciences USA,39.50355529785156,-99.01830291748047,1
UK Universidade Federal,53.937034606933594,-2.5179998874664307,1
Advanced Marine Core Research Kochi University Nankoku Japan,33.57875061035156,133.64784240722656,1
Hubei Province South China,30.973257064819336,112.27621459960938,1
Utah and Oklahoma,35.58345031738281,-97.50830078125,1
Chiarenzelli,-1,-1,0
Girvanella Epiphyton Renalcis,-1,-1,0
life ' Western Australia,-25.46647071838379,122.18177795410156,1
Kaapvaal Craton,-1,-1,0
large Serpula Cycloserpula,-1,-1,0
Laguna Mormona Baja California Mexico,32.57196,-115.43498,1
Mayotte Western Indian Ocean,-12.823070526123047,45.14413070678711,1
Hartville,40.95783996582031,-81.33648681640625,1
Pike River,40.44793701171875,-74.64726257324219,1
Burne R.  Shark Bay,48.36180877685547,13.081974983215332,1
Shark Bay Golubic,44.78667068481445,15.922220230102539,1
U.S.A. and Kenya,0.5570549964904785,37.843997955322266,1
Microorganisms  Moscow,55.75654220581055,37.61492156982422,1
c. Ma Awramik and Srinkle,-28.02789306640625,145.63282775878906,1
Lake Natron,-2.3611690998077393,36.01686096191406,1
Himalaya,-24.333330154418945,29.866670608520508,1
Sciences Nanjing China Correspondence,32.058380126953125,118.79647064208984,1
Socompa,-24.4119873046875,-68.27120208740234,1
European Synchrotron Radiation Facility Grenoble France,45.19425582885742,5.731668949127197,1
The Walker Lake,38.64870834350586,-118.75537872314453,1
Northeastern Ejina Basin Inner Mongolia Lake,37.74679946899414,23.426767349243164,1
Solar System Capri Italy,40.55091,14.24293,1
hypersaline Storrs Lake San Salvador Bahamas,24.05532,-74.53509,1
Williston Basin Canada,49,-104,1
northern Canning Basin,44.29499053955078,20.84742546081543,1
Borrego California and Sinai,33.252933502197266,-116.37483215332031,1
Oakover area,-33.41415023803711,134.8939208984375,1
South African east coast,-33.35518,18.15649,1
Briggs,44.16508865356445,-75.13734436035156,1
nature Stasiuk and Osadetz,40.91481018066406,-73.93999481201172,1
Sciences Springer-Verlag Berlin Heidelberg,52.50147247314453,13.402316093444824,1
Strelley Pool Pi,52.97200012207031,-1.2450000047683716,1
Maihar area,24.256900787353516,80.76380157470703,1
early sixties Logan,37.84600830078125,-81.98931121826172,1
western Orkney,59.049217224121094,-2.9511399269104004,1
Melezhik,-1,-1,0
Mount Isa Province Australia,-25.728103637695312,134.4901885986328,1
Crawley WA Australia Centre,-31.985450744628906,115.8219985961914,1
Environmental Sciences Bhopal By-pass Road Bhopal  Madhya Pradesh India Abstract It,23.1395263671875,77.40857696533203,1
New York Elsevier Developments,40.71304702758789,-74.00723266601562,1
Bremen Germany Fumito Shiraishi,53.074981689453125,8.80708122253418,1
Liangcheng,40.53165054321289,112.50386810302734,1
Ramnai area,8.99707,7.40522,1
Northwest Territories of Canada,62.5742073059082,-96.60790252685547,1
Chengdu,30.5722599029541,104.06651306152344,1
vast epicontinental basins,62.64072799682617,21.626977920532227,1
Spar Lake mine Montana,47.03351974487305,-109.64512634277344,1
St Andrews St Andrews United Kingdom Department,52.2047580000293,0.122362000176965,1
Victoria Island,6.430337905883789,3.4169609546661377,1
Shihniulan,-1,-1,0
Calgary University,51.047306060791016,-114.05796813964844,1
Muren Khug and Guch,33.90694046020508,58.77082824707031,1
Walter Elsevier Amsterdame,52.36453,4.90109,1
Milieux Condenses Paris France Department,48.856895446777344,2.350848913192749,1
Bao Belize,17.25051,-88.77266,1
western Washington State,48,-122,1
Plate Massif,53.552398681640625,11.499600410461426,1
Paris Academie,48.87205505371094,2.3317201137542725,1
New York Springer-Verlag,40.71304702758789,-74.00723266601562,1
southwestern Spring Mountains Clark County Nevada,36.169090270996094,-115.14057922363281,1
CUBA,21.601181030273438,-78.9146957397461,1
Stromatolites Patom region Baikal region Berezovo region,51.94877,84.42787,1
Mouyengo,-1,-1,0
Antoshkina,52.4638,30.97275,1
Calianassa,-1,-1,0
South Australia and Black,-30.10816192626953,135.8317413330078,1
ChandiSaradih Limestone,33.90346145629883,-82.03372955322266,1
Punta Chivato Fig,27.0699,-111.96539,1
Texas Austin TX,30.264978408813477,-97.74659729003906,1
southern Ural Mountains USSR,48.84688,44.75395,1
Mt. Dahongshan Hubei,30.973257064819336,112.27621459960938,1
Turkana Basin,3.1253,35.60002,1
PERGAMON Stromatolites,52.52061080932617,13.39491081237793,1
However HC,2.1131069660186768,26.376121520996094,1
Anamaza,-1,-1,0
Aliguordaz,33.3951416015625,49.69408416748047,1
Indiana,39.91999435424805,-86.28179931640625,1
Redstone River,64.2861099243164,-124.54444122314453,1
Obsidian Pool Prime Yellowstone National Park United States,44.662296295166016,-111.09981536865234,1
Storrs Lake,42.77558517456055,-88.91646575927734,1
Sineu,39.64284896850586,3.010890007019043,1
Rainbow Gardens and Horse Spring Formations,43.09059524536133,-79.07117462158203,1
western slope of the Anabar Massif,73.18737030029297,113.57565307617188,1
Swart,37.75130844116211,-94.58349609375,1
Kakkarhatti Kunihar Road,-1,-1,0
Chongyang,30.630210876464844,103.67288970947266,1
Wyoming USA,42.99962615966797,-107.55144500732422,1
Ulothricales Microsporales Oedogoniales,-1,-1,0
Hamelin Pool Western Australia October,-26.441110610961914,114.34940338134766,1
Little Darby Island Dill,64.98397827148438,-18.57899284362793,1
Precordillera Oriental basin,19.416669845581055,-97.4000015258789,1
Acidobacteria Actinobacteria Bacteroidetes Chloroflexi Firmicutes Proteobacteria and Verrucomicrobia,-1,-1,0
Adelaide Geosyncline South Australia In,-30.10816192626953,135.8317413330078,1
Shark Bay Western Australia Composition and Structure,-25.800962448120117,113.8779525756836,1
Uarababo area,-1,-1,0
The Cyprus and Crete,34.93246,32.93447,1
Palaeogene,-1,-1,0
southern France in Purser,46.62480926513672,2.4583969116210938,1
Chongyang area,30.630210876464844,103.67288970947266,1
Helen Basin,44.29499,20.84743,1
Kokura Kitakyushu City Japan,33.870399475097656,130.82000732421875,1
Western Pacific Fe-Mn,46.349143981933594,-94.19830322265625,1
Tl Yangshen,-8.798225402832031,125.94892120361328,1
Dixon Range East Kimberley Division,-28.737810134887695,24.766210556030273,1
Manila Utah Surdam,40.98824691772461,-109.72274017333984,1
San Salvados Bahamas Palaeoecology,24.05532,-74.53509,1
Gyeongsang Basin SE Korea,35.846353,128.575008,1
Craton South China,44.38739776611328,-69.59387969970703,1
Northern Territory Australia,-19.41473960876465,133.3649139404297,1
Pan African and Rio Doce,-19.655799865722656,-39.81480026245117,1
Sedimentology - New York Elsevier,40.71304702758789,-74.00723266601562,1
Proc Natl Acad Sci USA,39.50355529785156,-99.01830291748047,1
Susong,30.153629302978516,116.12920379638672,1
Geol Soc Am Bull  Ohmoto H  Rye R O  Isotopes,-7.515830039978027,110.75543975830078,1
St. Croix Dam,17.74727,-64.87076,1
Coorong region,-35.93813705444336,139.4232635498047,1
western Yangtze,31.96123695373535,120.82371520996094,1
Highborne,-1,-1,0
R. Bauld J.,-1,-1,0
North Dakota Grand Forks,47.92570495605469,-97.03607177734375,1
Isotope Geology Berkeley California U.S.A. Abstracts,37.869056701660156,-122.27046203613281,1
Barberton,41.017601013183594,-81.60475158691406,1
URUGUAY,-32.79584503173828,-56.0199089050293,1
alcaline Lake Van,38.5168,43.35154,1
Gunflintia and Huroniospora,-1,-1,0
Malene supracrustals Greenland,74.75653076171875,-41.3934326171875,1
J Palaeont Soc India,22.35251808166504,79.36368560791016,1
Flugel E.,51.208553314208984,7.205484867095947,1
Orobic Basin Coordinates Locality Structure References Varrone Mt. Oncolites,40.63190460205078,17.38475799560547,1
Science Cairo University Giza Egypt,30.02724,31.20533,1
Great Britain Bahamian,54.000640869140625,-2.593187093734741,1
alkaline volcanic Lake Specchio,40.22456,18.22032,1
Juderina,48.42218,19.60857,1
Western Australia Plain Street East Perth Western Australia Australia Viking Geosolutions,-31.9521160500094,115.877177549963,1
Flybye Springs,-26.256689071655273,28.441238403320312,1
Jussieu Paris France Institut,48.8464906993505,2.35453405319479,1
western Mediterranean,36.265716552734375,12.310820579528809,1
PIMA,32.8962287902832,-109.82722473144531,1
carbonates Mauretania,20.26905632019043,-10.329886436462402,1
Persian Gulf and Shark Bay,36.70212,3.27279,1
Songzi Hubei,30.169599533081055,111.7674331665039,1
South Carolina Columbia South Carolina USA The,34.00928497314453,-81.03709411621094,1
Nebraska Lincoln NE,40.8135986328125,-96.70260620117188,1
Earaheady Basin Western Australia,-31.98896026611328,115.53610229492188,1
Lake Clifton Australia,-32.817779541015625,115.68720245361328,1
El Mreiti Group Mauritania,20.26905632019043,-10.329886436462402,1
Tanganyika Burundi,-3.39422,29.3569,1
Cape Recife A Landward  Main  Seaward  Schoenmakerskop B Landward  Main  Seaward  Seaview C Landward  Main  Seaward  Springer Phytoplankton,-8.05518913269043,-34.871177673339844,1
Goh F. Pomati F.,5.36116,-3.95904,1
Bachmann,-37.20270538330078,139.97528076171875,1
The Savory Basin,44.29499053955078,20.84742546081543,1
Hartbeesfontein Basin,-26.76444,26.42003,1
Lifege Belgium,50.6439094543457,5.571557998657227,1
Pedley,33.966148376464844,-117.45122528076172,1
two basins,-1,-1,0
Ringwood,50.850101470947266,-1.7807960510253906,1
Big Hill Springs,51.25,-114.38330078125,1
northwesttrending Napier Range,-40.34054,175.87989,1
basin Fig,44.29499,20.84743,1
Mexico Young,23.933591842651367,-102.50969696044922,1
Searles Lake,35.713134765625,-117.37847900390625,1
Champagne Pool Waiotapu New Zealand,-38.35908508300781,176.368896484375,1
southern Spain,40.390106201171875,-3.554382085800171,1
eastern Bangemail Basin Western Australia,-31.98896026611328,115.53610229492188,1
Montaggioni,42.86024,13.00276,1
Island Tonga,-21.175479888916016,-175.19027709960938,1
Lake Turkana Basin Kenya,3.1253,35.60002,1
Orleans Cedex France Received April,46.62480926513672,2.4583969116210938,1
Shitai,30.21026039123535,117.48619079589844,1
Moldes Argentina,-33.62122344970703,-64.5914077758789,1
and Planet Sei,15.243809700012207,-9.350736618041992,1
MESCAL LIMESTONE ARIZONA Fenton,34.29322814941406,-111.66459655761719,1
potentially photosynthetic filamentous Alphaproteobacteria,-1,-1,0
Guerrero Negro,27.991819381713867,-114.17264556884766,1
southern margin of the Junggar Basin Stable,44.29499053955078,20.84742546081543,1
Dune Pass Bay Pond,44.428653717041016,-74.41001892089844,1
